epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
136,875.002,0.93552,0.67167,1.12897,0.80601,0.71069,0.78561,0.49778,1.15866,0.67351,1.2896,0.0005545,0.0005545,0.0005545
137,881.394,0.96468,0.69317,1.14699,0.83687,0.70877,0.79451,0.50187,1.13977,0.6547,1.29298,0.0005512,0.0005512,0.0005512
138,887.77,0.92264,0.66563,1.12414,0.81388,0.68289,0.76531,0.49196,1.13281,0.68711,1.29785,0.0005479,0.0005479,0.0005479
139,894.155,0.93721,0.66593,1.13454,0.82181,0.69788,0.77567,0.49086,1.17902,0.66628,1.32646,0.0005446,0.0005446,0.0005446
140,900.552,0.94399,0.68007,1.14112,0.84218,0.68158,0.77538,0.4904,1.15154,0.69151,1.29638,0.0005413,0.0005413,0.0005413
141,906.944,0.94278,0.68315,1.13068,0.83791,0.71974,0.78946,0.49431,1.16511,0.6625,1.31118,0.000538,0.000538,0.000538
142,913.352,0.92665,0.65946,1.11928,0.84932,0.67632,0.77924,0.48534,1.18898,0.68945,1.32158,0.0005347,0.0005347,0.0005347
143,919.77,0.90664,0.66282,1.13348,0.82718,0.68647,0.77998,0.48593,1.18477,0.68034,1.33562,0.0005314,0.0005314,0.0005314
144,926.17,0.90494,0.67083,1.11953,0.81759,0.70921,0.783,0.48689,1.1937,0.69062,1.32495,0.0005281,0.0005281,0.0005281
145,932.552,0.92526,0.67983,1.12189,0.78931,0.71053,0.7764,0.48329,1.19025,0.69579,1.33036,0.0005248,0.0005248,0.0005248
146,938.91,0.92234,0.64851,1.11743,0.82214,0.71161,0.80088,0.50366,1.16125,0.65407,1.30703,0.0005215,0.0005215,0.0005215
147,945.295,0.90298,0.66331,1.11434,0.81943,0.71655,0.79897,0.50037,1.14363,0.64316,1.2926,0.0005182,0.0005182,0.0005182
148,951.702,0.91147,0.67422,1.11315,0.78431,0.72248,0.7745,0.48488,1.17269,0.67291,1.32609,0.0005149,0.0005149,0.0005149
149,958.165,0.92336,0.65714,1.12613,0.81336,0.68234,0.77274,0.48035,1.1696,0.70134,1.32718,0.0005116,0.0005116,0.0005116
150,964.544,0.91106,0.67146,1.12414,0.84751,0.65658,0.76017,0.47973,1.16073,0.66492,1.33265,0.0005083,0.0005083,0.0005083
151,970.929,0.8837,0.64056,1.10017,0.84026,0.67632,0.78052,0.49009,1.15962,0.66126,1.32818,0.000505,0.000505,0.000505
152,977.303,0.88458,0.65053,1.10979,0.81947,0.68687,0.77995,0.49123,1.14739,0.67365,1.29437,0.0005017,0.0005017,0.0005017
153,983.669,0.90158,0.6496,1.11194,0.87028,0.67368,0.7834,0.48833,1.17226,0.65504,1.31807,0.0004984,0.0004984,0.0004984
154,990.043,0.91421,0.66344,1.12103,0.80687,0.69813,0.78546,0.48729,1.15614,0.67452,1.28844,0.0004951,0.0004951,0.0004951
155,996.435,0.88163,0.64713,1.10666,0.83672,0.68684,0.79274,0.49218,1.15613,0.65975,1.30072,0.0004918,0.0004918,0.0004918
156,1002.78,0.88295,0.64006,1.10077,0.79975,0.71995,0.78169,0.49281,1.14827,0.65797,1.2928,0.0004885,0.0004885,0.0004885
157,1009.18,0.87829,0.63268,1.10101,0.82037,0.70911,0.79139,0.5001,1.15526,0.66683,1.31053,0.0004852,0.0004852,0.0004852
158,1015.57,0.89316,0.64765,1.10111,0.84266,0.69474,0.79256,0.49169,1.16264,0.68733,1.31343,0.0004819,0.0004819,0.0004819
159,1021.95,0.87614,0.62982,1.09375,0.81603,0.70658,0.78363,0.49249,1.15016,0.67062,1.30883,0.0004786,0.0004786,0.0004786
160,1028.32,0.92025,0.64837,1.11381,0.84441,0.67126,0.78287,0.48845,1.17669,0.66526,1.32228,0.0004753,0.0004753,0.0004753
161,1034.73,0.88407,0.62349,1.09579,0.82257,0.68026,0.79244,0.49918,1.14364,0.63802,1.30595,0.000472,0.000472,0.000472
162,1041.08,0.88794,0.63592,1.10372,0.839,0.70395,0.79977,0.50066,1.14832,0.63399,1.29783,0.0004687,0.0004687,0.0004687
163,1047.47,0.89371,0.64113,1.10489,0.87061,0.66974,0.78174,0.49319,1.15043,0.67332,1.28775,0.0004654,0.0004654,0.0004654
164,1053.86,0.86326,0.63042,1.09582,0.82526,0.69474,0.78498,0.49291,1.14137,0.64464,1.29854,0.0004621,0.0004621,0.0004621
165,1060.24,0.88967,0.64529,1.10831,0.8674,0.67997,0.78524,0.49868,1.14219,0.65185,1.29694,0.0004588,0.0004588,0.0004588
166,1066.57,0.87111,0.62111,1.10031,0.83811,0.69484,0.78238,0.49325,1.13561,0.66484,1.2997,0.0004555,0.0004555,0.0004555
167,1072.95,0.89021,0.63462,1.1009,0.837,0.7,0.79116,0.50097,1.13943,0.64284,1.28981,0.0004522,0.0004522,0.0004522
168,1079.33,0.87745,0.63009,1.10133,0.81101,0.71842,0.78689,0.49716,1.14424,0.64952,1.29666,0.0004489,0.0004489,0.0004489
169,1085.7,0.86987,0.62729,1.08449,0.79285,0.72237,0.79242,0.5001,1.12566,0.65552,1.28824,0.0004456,0.0004456,0.0004456
170,1092.05,0.86572,0.60727,1.0866,0.79934,0.7443,0.81233,0.50429,1.1528,0.6305,1.30992,0.0004423,0.0004423,0.0004423
171,1098.43,0.87443,0.63641,1.08721,0.81409,0.72632,0.80123,0.50745,1.12919,0.64535,1.30254,0.000439,0.000439,0.000439
172,1104.8,0.86988,0.63115,1.09557,0.81111,0.7,0.783,0.49696,1.1497,0.64677,1.30783,0.0004357,0.0004357,0.0004357
173,1111.19,0.85975,0.61632,1.08131,0.84519,0.68816,0.78652,0.49697,1.15221,0.64042,1.31807,0.0004324,0.0004324,0.0004324
174,1117.56,0.86899,0.62354,1.08968,0.82202,0.69868,0.78088,0.49688,1.14162,0.64255,1.31669,0.0004291,0.0004291,0.0004291
175,1123.95,0.86341,0.62098,1.08873,0.86923,0.71053,0.80045,0.50459,1.12468,0.63518,1.29468,0.0004258,0.0004258,0.0004258
176,1130.32,0.85068,0.60664,1.07597,0.86615,0.69822,0.79384,0.50582,1.14017,0.62175,1.30817,0.0004225,0.0004225,0.0004225
177,1136.73,0.86053,0.60776,1.08607,0.83973,0.70789,0.7907,0.49769,1.14642,0.64853,1.29634,0.0004192,0.0004192,0.0004192
178,1143.11,0.87698,0.62837,1.09912,0.82827,0.71053,0.80271,0.50307,1.15125,0.63981,1.31528,0.0004159,0.0004159,0.0004159
179,1149.5,0.85079,0.60615,1.08259,0.83297,0.73684,0.80944,0.50741,1.12981,0.6303,1.29837,0.0004126,0.0004126,0.0004126
180,1155.91,0.84582,0.61571,1.08657,0.82733,0.69342,0.79285,0.50134,1.14272,0.62439,1.31318,0.0004093,0.0004093,0.0004093
181,1162.31,0.85133,0.60846,1.0851,0.83845,0.69658,0.79003,0.49768,1.14448,0.65654,1.30782,0.000406,0.000406,0.000406
