epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,1042.89,0.93128,0.64926,1.10108,0.84796,0.69715,0.80162,0.4934,1.16425,0.65177,1.2714,0.005611,0.005611,0.005611
135,1049.19,0.90561,0.63563,1.08799,0.87109,0.675,0.79041,0.49669,1.13775,0.65288,1.27295,0.005578,0.005578,0.005578
136,1055.45,0.9024,0.64135,1.08529,0.83584,0.71842,0.80632,0.50593,1.13391,0.65486,1.26518,0.005545,0.005545,0.005545
137,1061.82,0.91201,0.6538,1.09938,0.85771,0.70132,0.79479,0.50152,1.11714,0.67177,1.25965,0.005512,0.005512,0.005512
138,1068.2,0.90102,0.6254,1.08648,0.86301,0.70658,0.80589,0.50841,1.13273,0.62722,1.267,0.005479,0.005479,0.005479
139,1074.47,0.90838,0.62902,1.0923,0.86573,0.675,0.79536,0.50071,1.13694,0.63399,1.28333,0.005446,0.005446,0.005446
140,1080.75,0.91326,0.63819,1.09804,0.84027,0.72677,0.81177,0.50832,1.14386,0.61449,1.27382,0.005413,0.005413,0.005413
141,1087.1,0.92459,0.64361,1.09036,0.80667,0.69737,0.78704,0.49928,1.14313,0.63366,1.27263,0.00538,0.00538,0.00538
142,1093.39,0.89634,0.62318,1.08054,0.8769,0.70299,0.81816,0.50207,1.15253,0.61477,1.27296,0.005347,0.005347,0.005347
143,1099.66,0.90641,0.63776,1.09975,0.88563,0.70395,0.81687,0.50721,1.1429,0.60091,1.2593,0.005314,0.005314,0.005314
144,1105.96,0.88687,0.63114,1.08623,0.84292,0.72895,0.81491,0.50476,1.14117,0.62492,1.25873,0.005281,0.005281,0.005281
145,1112.24,0.89791,0.63212,1.08468,0.88055,0.68866,0.80693,0.50043,1.13174,0.62901,1.2805,0.005248,0.005248,0.005248
146,1118.5,0.89721,0.61685,1.08125,0.84888,0.71692,0.80186,0.49652,1.15313,0.63613,1.28332,0.005215,0.005215,0.005215
147,1124.78,0.88322,0.63079,1.07202,0.84372,0.67895,0.78625,0.50091,1.14622,0.63746,1.27757,0.005182,0.005182,0.005182
148,1131.07,0.89618,0.6426,1.08405,0.85113,0.71464,0.81415,0.5023,1.14232,0.6249,1.27017,0.005149,0.005149,0.005149
149,1137.37,0.87956,0.61964,1.07888,0.87084,0.70658,0.80779,0.50813,1.11801,0.63036,1.25624,0.005116,0.005116,0.005116
150,1143.66,0.86828,0.6185,1.07586,0.83399,0.70526,0.79393,0.49995,1.13913,0.61517,1.27829,0.005083,0.005083,0.005083
151,1150.03,0.86821,0.60987,1.06106,0.85605,0.7,0.7997,0.50496,1.12663,0.61179,1.27345,0.00505,0.00505,0.00505
152,1156.32,0.86437,0.61542,1.07175,0.86369,0.73421,0.81927,0.51119,1.14096,0.60222,1.28538,0.005017,0.005017,0.005017
153,1162.57,0.8728,0.61522,1.07353,0.85546,0.70658,0.80754,0.51473,1.11333,0.59731,1.26141,0.004984,0.004984,0.004984
154,1168.87,0.86613,0.62046,1.06831,0.82577,0.71091,0.80495,0.50678,1.12216,0.6077,1.2725,0.004951,0.004951,0.004951
155,1175.24,0.85871,0.6036,1.06251,0.84632,0.71579,0.81337,0.51313,1.13176,0.61073,1.27413,0.004918,0.004918,0.004918
156,1181.51,0.86831,0.61128,1.06865,0.84091,0.71638,0.81527,0.51351,1.12061,0.60272,1.27126,0.004885,0.004885,0.004885
157,1187.78,0.8517,0.5999,1.06035,0.83736,0.71053,0.80608,0.50826,1.11283,0.59664,1.27354,0.004852,0.004852,0.004852
158,1194.04,0.86334,0.6079,1.07298,0.85903,0.71361,0.81927,0.506,1.12947,0.59751,1.28723,0.004819,0.004819,0.004819
159,1200.4,0.84876,0.59805,1.05906,0.81147,0.74079,0.81516,0.5118,1.12187,0.60945,1.27764,0.004786,0.004786,0.004786
160,1206.8,0.87862,0.60701,1.06776,0.8249,0.71904,0.79902,0.50819,1.13484,0.59726,1.28676,0.004753,0.004753,0.004753
161,1213.13,0.85322,0.59062,1.05886,0.87636,0.70395,0.81397,0.51119,1.13483,0.59639,1.29799,0.00472,0.00472,0.00472
162,1219.41,0.85169,0.603,1.06012,0.84902,0.71447,0.80624,0.51455,1.12905,0.59114,1.29247,0.004687,0.004687,0.004687
163,1225.68,0.86027,0.60583,1.07034,0.86314,0.70658,0.80629,0.50422,1.14811,0.61639,1.2961,0.004654,0.004654,0.004654
164,1232,0.82166,0.58395,1.04635,0.84994,0.7,0.80914,0.51066,1.14587,0.61664,1.29722,0.004621,0.004621,0.004621
165,1238.31,0.85427,0.59415,1.0566,0.8869,0.69474,0.80978,0.51409,1.12176,0.61304,1.27044,0.004588,0.004588,0.004588
166,1244.8,0.83503,0.58096,1.05711,0.86278,0.68289,0.79445,0.50682,1.11499,0.60173,1.26319,0.004555,0.004555,0.004555
167,1251.17,0.84282,0.60047,1.05143,0.87859,0.69474,0.80969,0.49596,1.13556,0.61568,1.26823,0.004522,0.004522,0.004522
168,1257.59,0.84717,0.59751,1.06136,0.81637,0.72537,0.80254,0.50474,1.1514,0.5961,1.30667,0.004489,0.004489,0.004489
169,1264.03,0.84336,0.58215,1.04592,0.87333,0.6985,0.80277,0.50223,1.15352,0.62151,1.31253,0.004456,0.004456,0.004456
170,1270.49,0.84151,0.57521,1.05222,0.87573,0.70472,0.80542,0.50925,1.13182,0.61336,1.30293,0.004423,0.004423,0.004423
171,1276.94,0.84997,0.5999,1.05387,0.83984,0.71842,0.80353,0.50427,1.13635,0.61356,1.30063,0.00439,0.00439,0.00439
172,1283.36,0.84357,0.5905,1.05891,0.88403,0.71184,0.81381,0.51079,1.13714,0.60664,1.27206,0.004357,0.004357,0.004357
173,1289.75,0.82141,0.57791,1.04299,0.85538,0.70395,0.78869,0.50121,1.13334,0.60015,1.29256,0.004324,0.004324,0.004324
174,1296.21,0.83254,0.5769,1.04224,0.88507,0.70132,0.81787,0.51102,1.12342,0.60038,1.27679,0.004291,0.004291,0.004291
175,1302.78,0.82013,0.57837,1.04313,0.88848,0.69185,0.8217,0.5187,1.13382,0.59629,1.28646,0.004258,0.004258,0.004258
176,1309.36,0.81556,0.56722,1.03597,0.85576,0.71447,0.81713,0.51604,1.12915,0.58512,1.28077,0.004225,0.004225,0.004225
177,1315.87,0.8191,0.56959,1.03991,0.83638,0.71579,0.80473,0.5123,1.11019,0.60347,1.26179,0.004192,0.004192,0.004192
178,1322.39,0.84384,0.58989,1.05132,0.86286,0.71711,0.82021,0.51836,1.0944,0.57839,1.26478,0.004159,0.004159,0.004159
179,1328.91,0.81886,0.56776,1.04263,0.85879,0.72237,0.82104,0.52041,1.09167,0.56667,1.25444,0.004126,0.004126,0.004126
180,1335.43,0.81083,0.57262,1.04333,0.86543,0.70921,0.8205,0.51473,1.11472,0.57646,1.27351,0.004093,0.004093,0.004093
181,1342,0.80666,0.56392,1.03621,0.86402,0.71974,0.81804,0.51182,1.13115,0.5886,1.29583,0.00406,0.00406,0.00406
182,1348.53,0.81402,0.57088,1.04639,0.8534,0.73531,0.82036,0.51945,1.13081,0.58322,1.29115,0.004027,0.004027,0.004027
183,1355.06,0.80828,0.56245,1.03313,0.8739,0.70213,0.81137,0.50722,1.114,0.59373,1.26548,0.003994,0.003994,0.003994
184,1361.43,0.80542,0.56248,1.03746,0.90099,0.70645,0.82125,0.51862,1.11648,0.58202,1.26688,0.003961,0.003961,0.003961
185,1367.94,0.81842,0.57317,1.04261,0.85212,0.71269,0.8151,0.51412,1.11567,0.59113,1.27321,0.003928,0.003928,0.003928
