epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,292.407,0.35377,0.27921,1.47999,0.98496,0.99242,0.99485,0.98,0.28096,0.23758,1.52753,0.0006106,0.0006106,0.0006106
120,294.638,0.36428,0.28481,1.47272,0.99242,0.99242,0.99492,0.97365,0.28542,0.24028,1.69452,0.0006073,0.0006073,0.0006073
121,296.6,0.37249,0.29781,1.41744,0.98496,0.99242,0.99485,0.97539,0.28422,0.23506,1.48139,0.000604,0.000604,0.000604
122,298.922,0.35886,0.28153,1.50546,1,0.98436,0.9947,0.97909,0.28726,0.22753,1.35347,0.0006007,0.0006007,0.0006007
123,301.072,0.35698,0.28203,1.48442,0.99999,0.98485,0.99485,0.97418,0.30429,0.22986,1.40522,0.0005974,0.0005974,0.0005974
124,303.35,0.35984,0.28532,1.48417,1,0.99235,0.995,0.97427,0.28563,0.22367,1.52446,0.0005941,0.0005941,0.0005941
125,305.667,0.3522,0.27788,1.46457,1,0.99201,0.995,0.97564,0.2764,0.22494,1.46574,0.0005908,0.0005908,0.0005908
126,307.695,0.35821,0.27948,1.44478,1,0.99185,0.995,0.9788,0.27532,0.22444,1.40724,0.0005875,0.0005875,0.0005875
127,309.922,0.35183,0.27337,1.49602,0.99961,0.98485,0.99492,0.9794,0.29176,0.22855,1.42699,0.0005842,0.0005842,0.0005842
128,312.259,0.34939,0.27473,1.4497,0.99962,0.99242,0.995,0.98327,0.28491,0.2176,1.48382,0.0005809,0.0005809,0.0005809
129,314.637,0.33217,0.265,1.40122,1,0.99921,0.995,0.97531,0.2761,0.21037,1.5537,0.0005776,0.0005776,0.0005776
130,316.98,0.33676,0.27641,1.45852,1,0.99921,0.995,0.97689,0.28231,0.22144,1.53493,0.0005743,0.0005743,0.0005743
131,319.375,0.34623,0.27196,1.5325,0.99248,0.99974,0.99492,0.97231,0.29424,0.22731,1.4945,0.000571,0.000571,0.000571
132,321.771,0.33999,0.27063,1.4458,0.9898,1,0.99492,0.97476,0.27388,0.21036,1.51887,0.0005677,0.0005677,0.0005677
133,323.952,0.33906,0.26722,1.50596,1,0.99099,0.995,0.97539,0.27221,0.21156,1.5099,0.0005644,0.0005644,0.0005644
134,325.946,0.34107,0.26973,1.41229,1,0.99922,0.995,0.97665,0.27765,0.2243,1.46894,0.0005611,0.0005611,0.0005611
135,328.069,0.32923,0.26497,1.43816,1,0.99941,0.995,0.98187,0.27851,0.21778,1.52188,0.0005578,0.0005578,0.0005578
136,330.163,0.35488,0.27455,1.47846,0.99902,1,0.995,0.9787,0.31345,0.23988,1.68451,0.0005545,0.0005545,0.0005545
137,332.364,0.36658,0.28386,1.45136,0.99897,1,0.995,0.97501,0.29933,0.22555,1.69721,0.0005512,0.0005512,0.0005512
138,334.745,0.3644,0.28274,1.53133,0.98401,1,0.99492,0.98571,0.26882,0.21753,1.59639,0.0005479,0.0005479,0.0005479
139,337.059,0.34388,0.27197,1.47263,0.99242,0.99172,0.99492,0.98394,0.26618,0.2171,1.56858,0.0005446,0.0005446,0.0005446
140,339.386,0.32984,0.26523,1.42726,1,0.99937,0.995,0.97274,0.29165,0.22391,1.59506,0.0005413,0.0005413,0.0005413
141,341.682,0.34553,0.26823,1.40911,0.99247,0.99903,0.99492,0.97493,0.28747,0.22579,1.57601,0.000538,0.000538,0.000538
142,343.992,0.32479,0.26168,1.47185,1,0.99942,0.995,0.97951,0.27855,0.21939,1.54923,0.0005347,0.0005347,0.0005347
143,346.354,0.34346,0.26475,1.48352,1,0.99998,0.995,0.98259,0.27619,0.21328,1.47418,0.0005314,0.0005314,0.0005314
144,348.404,0.34945,0.27154,1.49078,0.99946,1,0.995,0.97664,0.28203,0.21698,1.41867,0.0005281,0.0005281,0.0005281
145,350.37,0.34638,0.26869,1.4417,0.99938,1,0.995,0.97073,0.30334,0.22938,1.47909,0.0005248,0.0005248,0.0005248
146,352.438,0.3472,0.27315,1.46741,0.99955,1,0.995,0.97208,0.30241,0.22979,1.59254,0.0005215,0.0005215,0.0005215
147,354.811,0.35452,0.27826,1.45119,0.99949,1,0.995,0.9704,0.29103,0.22707,1.4682,0.0005182,0.0005182,0.0005182
148,357.212,0.344,0.27008,1.41365,0.99948,1,0.995,0.97296,0.30459,0.22954,1.38498,0.0005149,0.0005149,0.0005149
149,359.506,0.34448,0.26451,1.53515,0.992,1,0.995,0.97177,0.3092,0.23466,1.40556,0.0005116,0.0005116,0.0005116
150,361.739,0.34363,0.26918,1.46118,0.99937,1,0.995,0.97727,0.3065,0.22061,1.48097,0.0005083,0.0005083,0.0005083
151,364.058,0.35517,0.27713,1.49628,0.9994,1,0.995,0.97401,0.29535,0.21321,1.4793,0.000505,0.000505,0.000505
152,366.328,0.31966,0.26066,1.46329,1,1,0.995,0.97204,0.27896,0.20325,1.48562,0.0005017,0.0005017,0.0005017
153,368.526,0.34834,0.27419,1.44333,0.99983,1,0.995,0.97552,0.28138,0.20522,1.49847,0.0004984,0.0004984,0.0004984
154,370.844,0.34184,0.27198,1.45874,0.99959,1,0.995,0.98304,0.27002,0.20711,1.48508,0.0004951,0.0004951,0.0004951
155,373.184,0.32517,0.25913,1.40279,1,1,0.995,0.98164,0.28148,0.20881,1.48582,0.0004918,0.0004918,0.0004918
156,375.271,0.37379,0.27808,1.4703,0.99957,1,0.995,0.97942,0.28038,0.20118,1.46157,0.0004885,0.0004885,0.0004885
157,377.374,0.33241,0.26583,1.44472,0.99956,1,0.995,0.98032,0.28398,0.21052,1.59452,0.0004852,0.0004852,0.0004852
158,379.484,0.34403,0.26701,1.42333,0.99953,1,0.995,0.97708,0.28588,0.21596,1.54193,0.0004819,0.0004819,0.0004819
159,381.625,0.32237,0.26144,1.42161,0.99948,1,0.995,0.97824,0.27777,0.21153,1.42879,0.0004786,0.0004786,0.0004786
160,383.542,0.34526,0.275,1.46091,0.99968,1,0.995,0.98011,0.28483,0.21375,1.45085,0.0004753,0.0004753,0.0004753
161,385.685,0.3421,0.26429,1.40864,0.99996,1,0.995,0.97775,0.28462,0.21047,1.53321,0.000472,0.000472,0.000472
162,387.925,0.34799,0.26409,1.41121,1,0.9998,0.995,0.97682,0.27314,0.20516,1.48683,0.0004687,0.0004687,0.0004687
163,390.151,0.34236,0.26282,1.45268,1,0.99885,0.995,0.9796,0.27616,0.20719,1.46498,0.0004654,0.0004654,0.0004654
164,392.502,0.3339,0.26202,1.42407,0.99829,1,0.995,0.97916,0.2928,0.2136,1.50561,0.0004621,0.0004621,0.0004621
165,394.819,0.33242,0.26123,1.45708,0.99247,0.99886,0.99485,0.97527,0.30146,0.2266,1.54474,0.0004588,0.0004588,0.0004588
166,397.196,0.33696,0.26152,1.43796,0.98507,1,0.9947,0.97969,0.27932,0.22534,1.50019,0.0004555,0.0004555,0.0004555
167,399.505,0.33837,0.26856,1.45831,1,0.99242,0.995,0.97622,0.28914,0.22542,1.42523,0.0004522,0.0004522,0.0004522
168,401.718,0.34508,0.26487,1.39633,0.98496,0.99242,0.9947,0.97528,0.27535,0.22435,1.43117,0.0004489,0.0004489,0.0004489
169,404.021,0.35487,0.27016,1.45084,1,0.99138,0.995,0.9791,0.27353,0.2214,1.4728,0.0004456,0.0004456,0.0004456
170,406.342,0.33981,0.27136,1.45212,0.99242,0.99242,0.99492,0.9813,0.27841,0.22408,1.4023,0.0004423,0.0004423,0.0004423
171,408.599,0.33672,0.26804,1.45452,0.98507,1,0.9947,0.97782,0.27974,0.22638,1.38148,0.000439,0.000439,0.000439
172,410.999,0.31788,0.258,1.38781,0.99248,1,0.995,0.97862,0.27632,0.21029,1.46232,0.0004357,0.0004357,0.0004357
173,413.423,0.33436,0.26726,1.45724,0.99956,0.99242,0.995,0.97615,0.2887,0.21192,1.58124,0.0004324,0.0004324,0.0004324
174,415.549,0.34117,0.25572,1.42367,0.99248,0.99945,0.99485,0.97615,0.28312,0.21414,1.50226,0.0004291,0.0004291,0.0004291
175,417.678,0.32478,0.25606,1.47113,1,0.99943,0.995,0.97917,0.27122,0.21103,1.41016,0.0004258,0.0004258,0.0004258
176,419.978,0.3305,0.26204,1.46919,1,0.99937,0.995,0.98137,0.26778,0.20793,1.38452,0.0004225,0.0004225,0.0004225
177,422.203,0.32507,0.25488,1.40298,1,0.99942,0.995,0.97846,0.28031,0.20391,1.40664,0.0004192,0.0004192,0.0004192
178,424.242,0.32296,0.25736,1.35464,1,0.99948,0.995,0.97407,0.2976,0.21618,1.61187,0.0004159,0.0004159,0.0004159
179,426.451,0.33749,0.25862,1.4615,1,0.98841,0.995,0.97475,0.28523,0.21437,1.66341,0.0004126,0.0004126,0.0004126
180,428.464,0.31933,0.25875,1.38475,1,0.99949,0.995,0.98038,0.26953,0.21298,1.51915,0.0004093,0.0004093,0.0004093
181,430.586,0.32334,0.26004,1.43376,0.99946,0.99242,0.995,0.98146,0.25891,0.20809,1.42848,0.000406,0.000406,0.000406
182,432.791,0.32445,0.25836,1.37299,0.99948,0.99242,0.995,0.98073,0.26862,0.21068,1.43014,0.0004027,0.0004027,0.0004027
183,434.963,0.33215,0.26576,1.39118,0.99952,0.99242,0.995,0.98081,0.27508,0.20967,1.4636,0.0003994,0.0003994,0.0003994
184,436.943,0.33127,0.26378,1.40075,0.99935,0.99242,0.995,0.98178,0.26997,0.2028,1.54708,0.0003961,0.0003961,0.0003961
185,438.877,0.33032,0.2622,1.47603,1,0.99956,0.995,0.98206,0.27342,0.20588,1.49401,0.0003928,0.0003928,0.0003928
186,440.852,0.32606,0.26059,1.42446,1,0.99955,0.995,0.98365,0.27368,0.20824,1.47522,0.0003895,0.0003895,0.0003895
187,442.774,0.32745,0.25647,1.3928,1,0.99953,0.995,0.98512,0.26517,0.20699,1.44495,0.0003862,0.0003862,0.0003862
188,444.679,0.34784,0.26046,1.37183,0.99248,0.99954,0.99485,0.98092,0.27514,0.20856,1.44164,0.0003829,0.0003829,0.0003829
189,446.593,0.32047,0.25439,1.42936,0.99954,0.99242,0.995,0.98141,0.27094,0.20792,1.44905,0.0003796,0.0003796,0.0003796
