epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,401.326,0.54159,0.38307,0.85754,0.99543,0.95238,0.98372,0.80126,0.77016,0.44013,0.95536,0.000472,0.000472,0.000472
162,404.075,0.54148,0.38687,0.85512,0.98291,0.96825,0.98205,0.8043,0.74808,0.43885,0.94206,0.0004687,0.0004687,0.0004687
163,406.848,0.5656,0.37174,0.87481,0.98357,0.95037,0.97999,0.80538,0.75904,0.44645,0.93529,0.0004654,0.0004654,0.0004654
164,409.198,0.5617,0.38604,0.87917,0.98763,0.93651,0.98141,0.80774,0.73537,0.41814,0.92941,0.0004621,0.0004621,0.0004621
165,411.862,0.54701,0.37988,0.87102,0.96821,0.96675,0.97818,0.80885,0.73883,0.41989,0.94722,0.0004588,0.0004588,0.0004588
166,414.44,0.54133,0.39408,0.88113,0.97774,0.95238,0.97449,0.80103,0.74168,0.43081,0.95546,0.0004555,0.0004555,0.0004555
167,417.112,0.56245,0.38957,0.87911,0.99353,0.92063,0.9695,0.79634,0.7604,0.47187,0.96295,0.0004522,0.0004522,0.0004522
168,419.782,0.58587,0.40495,0.88598,1,0.93177,0.97246,0.78335,0.75848,0.45818,0.96777,0.0004489,0.0004489,0.0004489
169,422.545,0.57244,0.42001,0.86953,0.96819,0.96631,0.97816,0.80156,0.75264,0.44696,0.95673,0.0004456,0.0004456,0.0004456
170,425.431,0.55433,0.38865,0.85835,0.9682,0.96669,0.97165,0.80528,0.74097,0.42297,0.94742,0.0004423,0.0004423,0.0004423
171,427.904,0.51787,0.36934,0.86468,0.96751,0.96825,0.9698,0.80262,0.75539,0.43265,0.96347,0.000439,0.000439,0.000439
172,429.98,0.55829,0.37611,0.87509,0.96517,0.96825,0.96956,0.81436,0.72378,0.42724,0.94052,0.0004357,0.0004357,0.0004357
