epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,1325.39,0.849,0.6353,1.09472,0.82551,0.71184,0.79767,0.49969,1.20801,0.68943,1.36851,0.0005116,0.0005116,0.0005116
150,1333.63,0.89306,0.6737,1.13207,0.81859,0.68278,0.78088,0.49352,1.22395,0.65594,1.38425,0.0005083,0.0005083,0.0005083
151,1341.92,0.88039,0.63633,1.10379,0.8702,0.70572,0.80841,0.50967,1.22126,0.67261,1.37809,0.000505,0.000505,0.000505
152,1350.66,0.87378,0.64341,1.1055,0.78831,0.70526,0.7765,0.48676,1.23979,0.7223,1.39883,0.0005017,0.0005017,0.0005017
153,1359.15,0.85577,0.63043,1.09525,0.79963,0.71974,0.79072,0.50302,1.21568,0.67186,1.37828,0.0004984,0.0004984,0.0004984
154,1367.42,0.84066,0.61617,1.0877,0.80808,0.71316,0.78135,0.49118,1.2306,0.68007,1.40406,0.0004951,0.0004951,0.0004951
155,1376.26,0.86717,0.63341,1.10701,0.84338,0.68289,0.78983,0.50056,1.19511,0.68418,1.36964,0.0004918,0.0004918,0.0004918
156,1385.03,0.85283,0.62606,1.09263,0.82217,0.68135,0.77463,0.49349,1.21779,0.69267,1.39522,0.0004885,0.0004885,0.0004885
157,1393.26,0.85516,0.61157,1.09185,0.83174,0.72195,0.79789,0.5031,1.20707,0.68929,1.35946,0.0004852,0.0004852,0.0004852
158,1401.51,0.86378,0.62753,1.1007,0.82395,0.70263,0.7902,0.49943,1.22836,0.67258,1.40367,0.0004819,0.0004819,0.0004819
159,1410.33,0.85143,0.61534,1.10705,0.84427,0.69737,0.80035,0.50205,1.20755,0.66578,1.38778,0.0004786,0.0004786,0.0004786
160,1419.12,0.86062,0.63951,1.11048,0.82309,0.70132,0.79486,0.50758,1.18672,0.6781,1.34682,0.0004753,0.0004753,0.0004753
161,1427.53,0.85838,0.63534,1.10141,0.79912,0.73684,0.80641,0.5171,1.18782,0.66335,1.35536,0.000472,0.000472,0.000472
162,1436.3,0.86124,0.63196,1.10348,0.82541,0.70916,0.79317,0.50132,1.19305,0.69372,1.34665,0.0004687,0.0004687,0.0004687
163,1444.94,0.86862,0.62964,1.09413,0.81528,0.71842,0.78999,0.50205,1.20968,0.6737,1.339,0.0004654,0.0004654,0.0004654
164,1453.91,0.83542,0.61039,1.08988,0.8763,0.68158,0.78963,0.50354,1.19426,0.67774,1.34766,0.0004621,0.0004621,0.0004621
165,1462.78,0.83173,0.60648,1.08447,0.813,0.70921,0.79299,0.50652,1.18211,0.68369,1.34107,0.0004588,0.0004588,0.0004588
166,1470.96,0.83198,0.59606,1.07546,0.82157,0.70279,0.78828,0.49676,1.22618,0.69192,1.38528,0.0004555,0.0004555,0.0004555
167,1479.53,0.83651,0.61321,1.08374,0.81762,0.71579,0.79109,0.4936,1.21722,0.69285,1.35317,0.0004522,0.0004522,0.0004522
168,1488.59,0.81167,0.58507,1.06756,0.8217,0.73371,0.81679,0.51583,1.21236,0.66044,1.37007,0.0004489,0.0004489,0.0004489
169,1497.09,0.8133,0.59507,1.08337,0.82445,0.7292,0.81372,0.50879,1.21172,0.67717,1.3544,0.0004456,0.0004456,0.0004456
170,1505.78,0.82293,0.60085,1.08071,0.82718,0.73684,0.81302,0.5108,1.21657,0.67463,1.36953,0.0004423,0.0004423,0.0004423
